Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Missitalia,,,,,Claudia Durastanti,"Durastanti, Claudia",,,,,,La nave di Teseo,,,2024,,,,Fiction,"Amalia Spada è un'avventuriera lontana dai tumulti che agitano la nazione che sta per nascere; una donna dallo spirito irrequieto e temerario. Vive in una casa tra i calanchi lucani diventata un rifugio per creature diseredate e ribelli in cerca di una nuova vita, per ragazze selvatiche e uomini dalla forza mozzata. Quando arriva l'industrializzazione, la Fabbrica piomba nelle loro vite come un oscuro oggetto del desiderio, mutandone per sempre il destino. Negli anni del dopoguerra e della corsa all'energia, una giovane antropologa di nome Ada esplora la Basilicata del sortilegio e del petrolio mentre scopre diverse incarnazioni dell'amore. Muovendosi tra centri di potere e impianti d'estrazione, Ada si ritrova invischiata in un Sud perturbante e magnetico che rivoluziona il corso della sua esistenza. Cento anni più tardi, la Lucania è diventata la base per la colonizzazione della Luna: da qui partono le navicelle dell'Agenzia Spaziale Mediterranea dirette al Mondo Nuovo. In questo insediamento avveniristico, si trova A, una donna solitaria e libera che ridà vita a oggetti non più desiderati per conto dell'Agenzia. Nel suo passato c'è stato un marito, ma anche il bisogno di andare lontano; nel suo presente, la voglia di conciliarsi con l'idea della fine. Illuminato da lampi e accensioni improvvise come fuochi d'artificio che scoppiano ad altezze diverse, ""Missitalia"" è un romanzo che, di fronte alla Storia, sceglie di raccontarne una propria: è una feritoia sulle possibilità taciute o soltanto immaginate del tempo. Dopo ""La straniera"", Claudia Durastanti torna con un libro percorso dalle figure magiche e sfuggenti di tre donne, unite da una rete di corrispondenze invisibili, tra epoche antiche e future, dentro a un Meridione che diventa Terra: quella d'appartenenza ancestrale e il pianeta che osserviamo da lontano, guardando tutto quello che potremmo essere.",,,,,,,,,,,391,,,,,,italiano,,,,,,9788834616369,,0,0.000000,Sez. 3 Scaf. 5 Fila Post.,Read,,0,,2024/10/24,,,,,,0,,,,,2024/10/24 17:36:26.113528966,,,,,,,"Tre flash temporali, tre donne risolute che attraversano la Val d’Agri, vera protagonista del romanzo: terra di marginalizzazione, di speculazione e di abbandono, essa non cessa di emanare il suo fascino ancestrale e selvaggio, assurgendo a simbolo di un’identità nazionale mai davvero compiuta, alla quale il titolo, drammaticamente ironico, fa riferimento.
Con un approccio originale, quasi mistico, la Durastanti riesce a fare di un’ambientazione un’entità viva, che si stacca dallo sfondo e pervade ogni spazio narrativo, lasciandosi percepire ora in maniera diretta, ora in maniera obliqua, come riflesso della valenza comunicativa dei personaggi e dei fatti narrati.
Lo stile, pur rimanendo fedele a se stesso, si declina in funzione dell’articolarsi della struttura.
La prima parte, che tratteggia una Val d'Agri ottocentesca, all'alba di una mal recepita unificazione nazionale e di una industrializzazione poco avveduta, si caratterizza per una scrittura quasi onirica, funzionale a un'evocazione narrativa fortemente frammentata, atta a esprimere l'idea di un tempo trascorso e mai del tutto compreso, intrappolato in una visione parziale e sfuggente.
Nella seconda parte, che, invece, racconta le vicende di una giovane donna nei primi anni del secondo dopoguerra e del suo legame con la Val d'Agri, ormai non più vocata all'industria ma allo sfruttamento petrolifero, la penna si fa più scorrevole, producendo una narrazione più fluida e accessibile, espressiva dell'idea di una modernità che si fa tempo delle promesse disattese e dei problemi ereditati e irrisolti.
Infine, nella terza parte, quella in cui la Val D'Agri è divenuta, cento anni più tardi e in un tempo ora futuro, base di partenza per la colonizzazione della luna, la modalità espressiva si fa tanto sfumata da dare l'idea di uno sguardo trattenuto da una lente appannata.
È un romanzo solipsistico, con un certo gusto decadente, che indugia, forse troppo, in taluni particolari, ma se lo sforzo decodificatorio di chi legge va a buon segno, non resta privo di effetti costruttivi nell'immaginario e nella sfera emotiva.",IyCo0AEACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/24 17:36:26.132410049"",""activityDate"":""2024\/10\/24""}]"
Qualcosa di infantile ma di molto naturale tutti i racconti,,,,,Katherine Mansfield,"Mansfield, Katherine",,,,,,Adelphi,,,2023,,,,,,,,,,,,,,,,,,,,,,italiano,,,,,,9788845938184,,0,0.000000,Sez. 3 Scaf. 5 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/24 17:40:31.782699942,,,,,,,,,Personale,0,0,0,,http://images.amazon.com/images/P/8845938182.01Z.jpg,
Stella Maris,,,,,Cormac McCarthy,"McCarthy, Cormac",,,,,,Einaudi,,,2023,,,,,,,,,,,,,,,,,,,,,,italiano,,,,,,9788806259587,,0,0.000000,Sez. 3 Scaf. 5 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/24 17:37:13.280501961,,,,,,,,,Personale,0,0,0,,http://images.amazon.com/images/P/880625958X.01Z.jpg,
A sangue freddo,,,,,Truman Capote,"Capote, Truman",,,,,,Garzanti,,,2020,,,,True Crime,"Il 15 novembre 1959, nella cittadina di Holcomb, in Kansas, un proprietario terriero, sua moglie e i loro due figli vengono trovati brutalmente assassinati:sangue ovunque, cavi telefonici tagliati e solo pochi dollari rubati. A capo dell'inchiesta c'è l'agente Alvin Dewey, ma tutto ciò che ha sono due impronte, quattro corpi e molte domande. Truman Capote si reca sul luogo dell'omicidio con la sua amica d'infanzia, la scrittrice Harper Lee, e, mentre ricostruisce l'accaduto, le indagini che portano alla cattura, il processo e infine l'esecuzione dei colpevoli Perry Smith e Dick Hickock, esplora le circostanze di questo terribile crimine e l'effetto che ha avuto sulle persone coinvolte, scavando nella natura più profonda della violenza americana. Non appena il reportage viene pubblicato, prima a puntate sul «New Yorker» nel 1965 e in volume l'anno successivo, Truman Capote diventa una vera celebrità e le vendite si impennano, così come gli inviti ai party più esclusivi e ai salotti televisivi. Ancora oggi, ""A sangue freddo"" viene considerato da molti il libro che ha dato origine a un nuovo genere letterario, un'opera rivoluzionaria e affascinante, una combinazione unica di abilità giornalistica e potere immaginativo. Prefazione di Andrea Vitali.",,,,,,,,,,,432,,,,,,italiano,,,,,,9788811608776,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:23:29.946073055,,,,,,,,kcbYzQEACAAJ,Personale,0,0,0,,,
Armance,,,Biblioteca Romantica Fabbri,,Stendhal,Stendhal,,,Mario Bonfantini,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,186,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/29 17:33:06.550426959,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/7EEF3117-586E-4158-987D-BDE6951B0ABF,
Boccamurata,,,,,Simonetta Agnello Hornby,"Hornby, Simonetta Agnello",,,,,,Feltrinelli,,,2013,,,,,,,,,,,,,,,,,,,,,,italiano,,,,,,9788807883125,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:38:28.136468052,,,,,,,,,Personale,0,0,0,,http://images.amazon.com/images/P/8807883120.01Z.jpg,
Caffè amaro,,,,,Simonetta Agnello Hornby,"Hornby, Simonetta Agnello",,,,,,Feltrinelli,,,2017,,,,Fiction,"Gli occhi grandi e profondi a forma di mandorla, il volto dai tratti regolari, i folti capelli castani: la bellezza di Maria è di quelle che gettano una malìa su chi vi posi lo sguardo, proprio come accade a Pietro Sala - che se ne innamora a prima vista e chiede la sua mano senza curarsi della dote - e, in maniera meno evidente, all'amico Giosuè, che è stato cresciuto dal padre di lei e che Maria considera una sorta di fratello maggiore. Maria ha solo quindici anni, Pietro trentaquattro; lui è un facoltoso bonvivant che ama i viaggi, il gioco d'azzardo e le donne; lei proviene da una famiglia socialista di grandi ideali ma di mezzi limitati. Eppure, il matrimonio con Pietro si rivela una scelta felice: fuori dalle mura familiari, Maria scopre un senso più ampio dell'esistenza, una libertà di vivere che coincide con una profonda percezione del diritto al piacere e a piacere. Attraverso l'eros, a cui Pietro la inizia con sapida naturalezza, arriva per lei la conoscenza di sé e dei propri desideri, nonché l'apertura al bello e a un personalissimo sentimento della giustizia. Durante una vacanza a Tripoli, complice il deserto, Maria scopre anche di cosa è fatto il rapporto che, fino ad allora oscuramente, l'ha legata a Giosuè. Comincia una rovente storia d'amore che copre più di vent'anni di incontri, di separazioni, di convegni clandestini in attesa di una nuova pace.",,,,,,,,,,,348,,,,,,italiano,,,,,,9788807890192,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:43:29.183290958,,,,,,,,FFeatAEACAAJ,Personale,0,0,0,,,
Carmen,,,Biblioteca Romantica Fabbri,,Prosper Mérimée,"Mérimée, Prosper",,,Enrico Piceni,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,251,,,,,,,,,,,,,,0,4.000000,Sez. 3 Scaf. 7 Fila Ant.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 16:30:28.938197016,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/BF1E119C-1E4A-41A5-A82F-7699358204E5,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 16:30:28.949123024"",""activityDate"":""2024\/10\/29""}]"
Casa Howard,,,Biblioteca Romantica Fabbri,,Eduard Morgan Forster,"Forster, Eduard Morgan",,,Paola Campioli,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,491,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/29 17:47:36.244271039,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/18020762-05EA-4960-BDC7-5674A80A9141,
Come tempestose,,,Biblioteca Romantica Fabbri,,Emily Brontë,"Brontë, Emily",,,Enrico Piceni,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,402,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/29 17:24:11.252410054,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/015B90AC-D478-4460-A2A8-C013C4FF546E,
Emily di Luna Nuova,,,,,Lucy Maud Montgomery,"Montgomery, Lucy Maud",,,,,,Caravaggio,,,2021,,,,Juvenile Fiction,,,,,,,,,,,,503,,,,,,italiano,,,,,,9788831456647,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/28 19:03:41.038483023,,,,,,,,,Personale,0,0,0,,http://images.amazon.com/images/P/8831456644.01Z.jpg,
Emma,,,Biblioteca Romantica Fabbri,,Jane Austen,"Austen, Jane",,,Bruno Maffi,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,429,,,,,,,,,,,,,,1,5.000000,Sez. 3 Scaf. 7 Fila Ant.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 16:20:32.224290966,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/35060AEB-1C15-4A98-AE7C-66F0F83CB981,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 16:20:32.237175941"",""activityDate"":""2024\/10\/29""}]"
Fanny Hill,,,Biblioteca Romantica Fabbri,,John Cleland,"Cleland, John",,,Marco Amante,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,236,,,,,,,,,,,,,,1,5.000000,Sez. 3 Scaf. 7 Fila Ant.,Read,,0,,2024/10/30,,,,,,0,,,,,2024/10/30 00:05:06.571655035,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B5C9AEA0-4D91-43AC-A138-D3F3B8BDC599,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/30 00:05:06.583572983"",""activityDate"":""2024\/10\/30""}]"
Fondamenta degli incurabili,,,,,Iosif Brodskij,"Brodskij, Iosif",,,,,,Adephi Edizioni,,,1991,,,,Poetry,,,,,,,,,,,,108,,,,,,italiano,,,,,,9788845908088,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:15:32.978106021,,,,,,,,4uh2PAAACAAJ,Personale,0,0,0,,http://images.amazon.com/images/P/8845908089.01Z.jpg,
Foto di gruppo con signora,,,Biblioteca Romantica Fabbri,,Heinrich Böll,"Böll, Heinrich",,,Italo Alighiero Chiusano,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,419,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/29 17:53:38.999510049,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/585013E3-C437-428C-97B0-9DC345185954,
Genetica dei ricordi,,come la vita diventa memoria,,,Andrea Levi,"Levi, Andrea",,,,,,Il saggiatore,,,2023,,,,Psychology,"Che cos'è un ricordo? È la traccia che la vita lascia dietro di noi quando passa. ""Genetica dei ricordi"" prende forma a partire da questa idea essenziale, indagando i segmenti della memoria e il modo in cui il passato torna a essere presente. Utilizzando i luoghi e le parole del viaggiare, Andrea Levi fa luce sul legame tra la parte più immateriale di noi, la memoria, e quella più infinitesimale, le nostre cellule. Sotto la lente d'ingrandimento della neurobiologia, si rivela così la vita segreta della rimembranza e dell'oblio, fatta di neuroni parlanti, dimenticanze, memorie che sopravvivono e altre che si ereditano. Dal paziente H.M. all'""Orlando furioso"", dall'epigenetica all'arte di saltare nelle pozzanghere: parole di scienza e frammenti di vita concorrono a far luce sulla liquida materialità di quel che si dimentica e non si dimentica. Perché se è vero che siamo la nostra storia, per conoscere noi stessi dobbiamo prima conoscere la nostra memoria.",,,,,,,,,,,189,,,,,,italiano,,,,,,9788842832478,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:16:55.510782003,,,,,,,,P08k0AEACAAJ,Personale,0,0,0,,,
Il correttore di bozze,,,,,Francesco Recami,"Recami, Francesco",,,,,,Sellerio,,2012/12/11,2012,,,,Fiction & Literature,"Il correttore di bozze è una metamorfosi, un racconto doppio tra la parabola e l’horror, in cui Francesco Recami, al suo secondo romanzo, sperimenta con una narrativa dell’enigma e dell’ossessione, in cui il pensiero si smarrisce nella pagina scritta, e fissa lo sguardo sui nostri quotidiani inferni mentali.",,,,,,,,,,,184,,,,,,italiano,,,,,,9788838922312,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:36:31.572456002,,,,,,,,,Personale,0,0,0,,https://is1-ssl.mzstatic.com/image/thumb/Publication/v4/3d/64/6c/3d646ce0-87cc-4d0a-5bfb-24fb50259105/front_cover.jpg/512x512bb.jpg,
Il libro del Cielo e dell'Inferno,,,,,"Jorge Luis Borges,Adolfo Bioy Casares","Borges, Jorge Luis",,,,,,Adelphi,,,2011,,,,Literary Collections,"Il lungo sodalizio tra Borges e Bioy Casares, nato ufficialmente nel 1940 con l'""Antologia della letteratura fantastica"", ha dato, com'è noto, frutti molteplici e fosforeggianti: da ""Sei problemi per don Isidro Parodi"", alle due raccolte ""I migliori racconti polizieschi"", alla prestigiosa collana ""El séptimo circulo"", alle ""Cronache di Bustos Domecq"". Meno noto è forse che Borges e Bioy Casares allestirono nel 1960 una vasta silloge, libera e distratta, delle immagini che gli uomini si sono fatti di quegli universi ulteriori dove ai defunti sono destinati castighi e ricompense: silloge che raduna in particolare, come ha notato Roger Caillois, ""le intuizioni dei mistici, dei poeti, dei filosofi, dei narratori, le riflessioni degli spiriti disinvolti"", senza dimenticare ""quei ribelli che hanno giudicato assurda, ridicola, odiosa una sanzione così sproporzionata"". Ci incanteremo così di fronte al trucido paradiso del Valhalla, dove i guerrieri morti in battaglia ogni mattino si armano, combattono, si danno la morte e rinascono, e al delizioso inferno a sette piani delle Mille e una notte, l'uno sopra l'altro e ognuno a distanza di mille anni dall'altro. Ma, soprattutto, si fisseranno per sempre nella nostra memoria i Cieli tenacemente terreni immaginati da scrittori come Charles Lamb (""Mi piacerebbe fermarmi nell'età che ho; perpetuarci, io e i miei amici; non essere né più giovani né più ricchi né più belli. Non voglio cadere nella tomba come un frutto maturo"").",,,,,,,,,,,293,,,,,,italiano,,,,,,9788845925962,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:15:05.765406966,,,,,,,,EVgAtwAACAAJ,Personale,0,0,0,,,
"Irriducibile. La coscienza, la vita, i computer e la nostra natura",,,,,Federico Faggin,"Faggin, Federico",,,,,,Mondadori,,,2023,,,,Computers,"Federico Faggin, padre del microprocessore e non solo, stravolge ancora una volta il nostro modo di vedere i computer, la vita e noi stessi. Dopo anni di studi e ricerche avanzate ha concluso che c'è qualcosa di irriducibile nell'essere umano, qualcosa per cui nessuna macchina potrà mai sostituirci completamente. ""Irriducibile"" è un saggio entusiasmante, capace di tenere assieme rigore scientifico, visionarietà tecnologica e afflato spirituale, che suggerisce una irrinunciabile e inedita fisica del mondo interiore.",,,,,,,,,,,330,,,,,,italiano,,,,,,9788804779001,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:16:17.970613002,,,,,,,,031V0AEACAAJ,Personale,0,0,0,,,
Jane Eyre,,,Biblioteca Romantica Fabbri,,Charlotte Brontë,"Brontë, Charlotte",,,Giuliana Pozzo Galeazzi,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,503,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/29 16:44:56.263586997,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/D21926E2-B036-48C0-B74B-35A2023B5199,
L'amante di Lady Chatterley,,,Biblioteca Romantica Fabbri,,David Herbert Lawrence,"Lawrence, David Herbert",,,Adriana Dell'Orto,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,395,,,,,,,,,,,,,,1,5.000000,Sez. 3 Scaf. 7 Fila Ant.,Read,,0,,2024/10/30,,,,,,0,,,,,2024/10/30 00:12:52.450101971,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B3E3E7AF-59F1-47A6-B298-59477105F0C8,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/30 00:12:52.460013985"",""activityDate"":""2024\/10\/30""}]"
L'avversario,,,,,Emmanuel Carrère,"Carrère, Emmanuel",,,,,,Mondolibri,,,2013,,,,Fiction,"""Il 9 gennaio 1993 Jean-Claude Romand ha ucciso la moglie, i figli e i genitori, poi ha tentato di suicidarsi, ma invano. L'inchiesta ha rivelato che non era affatto un medico come sosteneva e, cosa ancor più difficile da credere, che non era nient'altro. Da diciott'anni mentiva, e quella menzogna non nascondeva assolutamente nulla. Sul punto di essere scoperto, ha preferito sopprimere le persone il cui sguardo non sarebbe riuscito a sopportare. È stato condannato all'ergastolo. Sono entrato in contatto con lui e ho assistito al processo. Ho cercato di raccontare con precisione, giorno per giorno, quella vita di solitudine, di impostura e di assenza. Di immaginare che cosa passasse per la testa di quell'uomo durante le lunghe ore vuote, senza progetti e senza testimoni, che tutti presumevano trascorresse al lavoro, e che trascorreva invece nel parcheggio di un'autostrada o nei boschi del Giura. Di capire, infine, che cosa, in un'esperienza umana tanto estrema, mi abbia così profondamente turbato - e turbi, credo, ciascuno di noi."" (Emmanuel Carrère)",,,,,,,,,,,169,,,,,,italiano,,,,,,9788845927867,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:25:57.270807027,,,,,,,,9VU7mgEACAAJ,Personale,0,0,0,,,
L'educazione sentimentale,,,Biblioteca Romantica Fabbri,,Gustave Flaubert,"Flaubert, Gustave",,,,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,411,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/30 00:19:30.322121024,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/BE7E2D7B-6347-4F4B-A062-A9738442CAB6,
L'età dell'innocenza,,,Biblioteca Romantica Fabbri,,Edith Warthon,"Warthon, Edith",,,Amalia D'Agostino Schanzer,,,RBA Fabbri,,,,,,,Fiction & Literature,,,,,,,,,,,,317,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/30 00:09:02.211734056,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/604F202B-7E1F-4D64-8DE0-D1BB86868EBC,
L'isola del capitano Almeida,,,,,Salvatore La Porta,"Porta, Salvatore La",,,,,,San Paolo,,,2023,,,,Juvenile Fiction,"Un ragazzo si risveglia al buio in un sacco, circondato da voci malevoli: della sua vita non ricorda nulla. Soltanto una vecchia storia in cui vivi e morti si confondono, ed è difficile capire chi sia l'uno e chi sia l'altro. Quando finalmente riesce a liberarsi, scopre di essere prigioniero di uno strano pirata, il capitano Almeida, che ha assaltato una nave pur di trascinarlo a bordo della sua goletta, la Faraglione. Dopo qualche mese in compagnia della ciurma di pirati, il ragazzo continua a non ricordare nulla di sé, ma nel frattempo ha scoperto di saper picchiare il prossimo con una certa competenza e soprattutto di saper intuire che cosa nasconde la mente degli altri grazie a una sorta di misteriosa luminescenza emessa dagli oggetti desiderati e che solo lui è in grado di vedere. La sua capacità - utilissima nel gioco d'azzardo - sembra interessare molto il capitano Almeida, che ogni notte lo costringe a scrutare l'orizzonte in cerca dell'isola che il pirata brama da una vita e che è avvolta dai suoi pensieri come in un incendio. Il ragazzo non sa cosa vi sia su quell'approdo lontano, se una cassa piena d'oro o la risposta a chi sia vivo e chi morto tra le anime di quella ciurma di filibustieri, ma giorno dopo giorno sente crescere il desiderio di raggiungerla per comprendere il mistero della sua identità. Età di lettura: da 12 anni.",,,,,,,,,,,250,,,,,,italiano,,,,,,9788892243033,,0,2.500000,Sez. 3 Scaf. 7 Fila Ant.,Unread,,0,,,,,,,,0,,,,,2024/10/24 15:25:22.880370974,,,,,,,,JDo90AEACAAJ,Personale,0,0,0,,,
